,type,strikes,maturities,implied_volatilities,Spot,T0
270,call,42000.0,1639555200.0,1.1028,46776.29,2021-12-14 09:00:07.485554
271,call,40000.0,1639555200.0,1.3229,46776.29,2021-12-14 09:00:07.485554
272,call,53000.0,1639728000.0,0.8227,46776.29,2021-12-14 09:00:07.485554
273,call,66000.0,1639728000.0,1.0404,46776.29,2021-12-14 09:00:07.485554
274,call,64000.0,1639728000.0,1.0402,46776.29,2021-12-14 09:00:07.485554
275,call,40000.0,1639728000.0,1.0439,46776.29,2021-12-14 09:00:07.485554
276,call,47000.0,1639728000.0,0.7476999999999999,46776.29,2021-12-14 09:00:07.485554
277,call,95000.0,1639728000.0,1.1699,46776.29,2021-12-14 09:00:07.485554
278,call,50000.0,1639728000.0,0.7512000000000001,46776.29,2021-12-14 09:00:07.485554
279,call,70000.0,1639728000.0,1.0608,46776.29,2021-12-14 09:00:07.485554
280,call,52000.0,1639728000.0,0.7972,46776.29,2021-12-14 09:00:07.485554
281,call,42000.0,1639728000.0,0.9355,46776.29,2021-12-14 09:00:07.485554
282,call,35000.0,1639728000.0,1.4283000000000001,46776.29,2021-12-14 09:00:07.485554
283,call,59000.0,1639728000.0,1.036,46776.29,2021-12-14 09:00:07.485554
284,call,60000.0,1639728000.0,1.0384,46776.29,2021-12-14 09:00:07.485554
285,call,62000.0,1639728000.0,1.0395999999999999,46776.29,2021-12-14 09:00:07.485554
286,call,56000.0,1639728000.0,0.9570000000000001,46776.29,2021-12-14 09:00:07.485554
287,call,49000.0,1639728000.0,0.7428,46776.29,2021-12-14 09:00:07.485554
288,call,65000.0,1639728000.0,1.0402,46776.29,2021-12-14 09:00:07.485554
289,call,90000.0,1639728000.0,1.1699,46776.29,2021-12-14 09:00:07.485554
290,call,58000.0,1639728000.0,0.9984000000000001,46776.29,2021-12-14 09:00:07.485554
291,call,80000.0,1639728000.0,1.1699,46776.29,2021-12-14 09:00:07.485554
292,call,55000.0,1639728000.0,0.878,46776.29,2021-12-14 09:00:07.485554
293,call,48000.0,1639728000.0,0.741,46776.29,2021-12-14 09:00:07.485554
294,call,54000.0,1639728000.0,0.8637999999999999,46776.29,2021-12-14 09:00:07.485554
